,unique_id,review_text,rating,sentiment
848,B000EQS33G:pretty_good_vibrations!:avery,"I must say I was very skeptical when I received this massager as a gift.  It looked a little clunky and is pretty heavy.  However, once I turned it on and gave it a try I was pleasantly suprised.It has a really nice vibration speed and motion that is a little different compared to most massagers.  Also, the rythm really is relaxing for the whole body, not just the area you have the massager directly on.I would recommend this product but wish they made it a little lighter.  The wieght of it is a little cumbersome and could be a little too much for smaller individuals",4.0,positive
849,B000285IR0:the_best_hot_curlers_made-_bar_none!:mimi,"I lost a set of these perfect hot curlers while traveling a while back- after depending on them for many years. I thought I'd never find them again- that they'd stopped making them! Originally I found them in my drugstore-but couldn't find them again in any store or on the web. (It would help if they called them ""Hot Curlers""!!! not Hot Setters!!!) So now in the last 2 years I've tried every brand made, I think. Frustrated by these other inferior products, I finally tried another stab at finding something comparable on the web again & voila! Nothing else compares to these perfect hot curlers for curling my hair quickly!Light-weight,compact,superfast heat-up,perfectly set a lasting curl, don't get tangled in your hair when you pull them out, leave your hair smooth- no lumps & bumps, will travel to Europe & other non-us countries with just an adaptor plug, what else can you want? Oh, & the curler size is perfect.  This Hot Setter 5 is a  great workhorse that does a great job fast,saves me time, & makes my hair look beautiful. I get lots of compliments on my hair- & it's so easy! I wear a stylish do but spend just 10 to 15 minutes heating,curling & brushing.   I have also found that using hair products to give my hair a little extra body along with hair spray makes the hot curl really last. I lighten my hair & these don't do any damage. Buy them,you won't be sorry!",5.0,positive
850,B000HAT2VG:terrible:mr._jack_kidd,I am suppose to be receiving a refund  because I have done sent it back but I have not heard anything from ya'll,1.0,negative
851,B0002KWV4Q:great_for_headaches!:l._daulton,"I get frequent headaches and I can use this product for about 5 minutes and my headache feels better, sometimes going away completely. It really is amazing. It is also nice for just relaxing. It feels wonderful. You can't beat it for the price. I would definately recommend this product",5.0,positive
852,"B0000AS33O:have_bed_will_travel:e._flexer_""ned""","My wife and I bought this bed to take with us when we travel to visit our kids and grandkids. The only room available at one son's is the dining room, so we slide the table over and inflate the bed. We have slept on it for a week at a time and are very comfortable. We have never needed to add air. We carry it in a large suitcase with wheels when we fly and check it with out baggage. It's in the closet ready to go. For $100 you can't beat it. In fact we are going to buy a second one and have it sent with the free shipping to our son's in Florida, so they can use it for company and we can use it while there",5.0,positive
853,B0009EXZM2:best_all-round_ear_plugs:k._draper,"I have tried many types of ear plugs and these are the best.  They are made out of soft silicon, so you can mold them to fit your ear. The stay put and are comfortable.  The foam-type ear plugs tend to pop out, and they are very scratchy to me.  The non-moldable rubber-y ones are even worse; they hurt my ears and don't block out sound very well. ""Mack's earpillows"" are waterproof, so you can swim without getting water in your ears. (good for swimming and bathing for children who have ""tubes"" in their ears, too).  Your sleep-environment will be dead quiet (except for those little voices in your head!) in a normal room. If you are dealing with partner-snoring, people watching TV in another room, or the like, ""Mack's"" masks much of that, too.  Very handy for travel.  The only drawbacks that I know are the fact that they don't kill all noise (nothing does that), and they don't last forever (nothing does that either.)  You throw them away when they get dirty, but if you keep them in the case, they'll stay clean quite a while.  Sometimes I have to pick the hair out of them after I wake up because my hair tends to get caught in them when I sleep, which can can be annoying. And everything sticks to them, so, if they fall on the floor, they end up looking like nasty boogers",5.0,positive
854,"B000GD3S14:excellent_shaver,_but_you_can_save_some_money:simdude","These Panasonic 8100 series shavers are excellent but you can save a bit with some shopping. This shaver is essentially the same as the PANASONIC ES8167A Arc Shaver (I believe only the color is different). You can also find this on Amazon (I have a more complete review there). This was the model sold by a certain high-end catalog for $249 but can be purchased much less through Amazon. During Christmas, it was down to $99 and this included the Vortex cleaning station. I believe it is a bit more now, but still worth comparing to the 8168 if you want to save a bit",5.0,positive
855,"B000FKLLO4:bought_for_someone_else:bobette_campbell_""movie_aficionado""",I personally have never used this product but my friend who had me order it for her raves about it,4.0,positive
856,B0000CC64W:great_for_rosacea:myllama,"This is the only moisturizer I can use on my sensitive skin.  It actually makes my rosacea better-redness=gone, dry flakey skin=gone, burning=gone.  Just wish they made bigger bottles.",5.0,positive
857,B00008ZPGA:great_for_normal/oily_skin:azucar,"My skin is oily in the Tzones, dry around my cheeks and normal everywhere else.This product has kept my skin smooth and soft.  It is supposed to be worn under another heavy moisturizer.. However, I think it is moisturizing enough.  It might even be too moisturizing for my skin over the summer. I use this product with Olay's Total Effects Anti Blemish creme. In the reviews it said that the product would dry out your skin.  I have mild acne, and proactiv and other topical cremes dried out my skin waaaay too much.  This product has been wonderful.  No breakouts-- and I have really sensitive skin",5.0,positive
